TT	WAIT_CLASS	EVENT_	SQL_OPNAME	SQL_PLAN_OPERATION	SQL_PLAN_OPTIONS	SQL_ID	CNT
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	3qnghhrz9njv8	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	3b3x67zc9ggk0	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	dkcwh3pwt7zs4	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	04uf57gt3mhx5	2
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bnsu8gzd8n9k9	1
17/12/2020 8:36:00	System I/O	log file parallel write	EMPTY	EMPTY	EMPTY		101
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	cdprwm9dxwvcx	9
17/12/2020 8:36:00	ONCPU	ONCPU	DELETE	TABLE ACCESS	BY INDEX ROWID	64p10d4t8hhsj	11
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0fr2dsjy9nazd	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	f381rzps97sqy	17
17/12/2020 8:36:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	3mt65rd1t99qf	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	673vhw0ja10vt	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	673vhw0ja10vt	4
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	53tqwsywxgzm1	16
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	bszn54psu1d63	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	bsmtmmh0b0jhc	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	829s6jwww4vqv	2
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	57htqbahynnb6	1
17/12/2020 8:36:00	Concurrency	buffer busy waits	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	4v5cxa2s50msw	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	1kc71ckqh7y80	11
17/12/2020 8:36:00	Application	enq: TX - row lock contention	SELECT	FOR UPDATE	EMPTY	37mw4zb4ymwrj	3
17/12/2020 8:36:00	ONCPU	ONCPU	DELETE	TABLE ACCESS	FULL	64p10d4t8hhsj	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	dm68vv6q19gx0	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SORT	ORDER BY STOPKEY	gh1435xu5hrgu	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	b1azpzh5q1j14	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	HASH JOIN	RIGHT OUTER	9ac7scq121506	2
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	87fqb40ujauf6	3
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	curv9mzc26yr0	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	2qpvs3ta0d3ua	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	1kc71ckqh7y80	3
17/12/2020 8:36:00	ONCPU	ONCPU	DELETE	DELETE STATEMENT	EMPTY	cg1j28mh9sn83	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	90jkyx1j44cmx	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	6ttp5f2cxatxs	1
17/12/2020 8:36:00	System I/O	flashback log file write	EMPTY	EMPTY	EMPTY		2
17/12/2020 8:36:00	User I/O	db file sequential read	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	5t6jwshgx56hx	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	2ddq3x5dv2hcy	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	20s353nmvqbs9	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	91dahg9khxzw2	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	94d0xp8nc5y74	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	5uj7wjgbzcwt3	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	6kwaqy1smwdhk	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	dxy7bayhfju43	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	gjksqannphdps	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	6ttp5f2cxatxs	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	112kufssgz0ys	21
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dbnjcht9bctyd	48
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	0zx4b460p3s8r	2
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	TABLE ACCESS	BY INDEX ROWID BATCHED	bb46rzh6jfqxa	13
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	cqrubw5y9w9sn	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	49vvztzxcztb8	1
17/12/2020 8:36:00	Other	LGWR all worker groups	EMPTY	EMPTY	EMPTY		8
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	3pgwxcuv6yps3	4
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	2k9r6p6fdq6n4	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	dc7bp39y4sk4s	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	6v0z5zmstx6xg	4
17/12/2020 8:36:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	ddw4brd3hx1ny	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	INSERT STATEMENT	EMPTY	d0vfadzdv5q7r	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2hqn0uqn2ypjr	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	HASH JOIN	EMPTY	c5x2bt5kqsqrw	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	4gn8axqbpddy0	1
17/12/2020 8:36:00	Concurrency	cursor: pin S	SELECT	SELECT STATEMENT	EMPTY	90z07gbma6aqm	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	INDEX	UNIQUE SCAN	6ttp5f2cxatxs	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cvvyhd7w0f266	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	EMPTY	EMPTY	fsujchw3ruqy8	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	fd8syz3wastcv	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dags9fva36x4w	14
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dmu1gn5wtkf7w	11
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	9nhd25njnnu55	17
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ITERATOR	cqrubw5y9w9sn	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	b2chg1asyashv	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	94vs02fcu9bsp	4
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	5zus6pwgv75up	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	5m0ybfzxvqs5k	8
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	90z07gbma6aqm	2
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	EMPTY	EMPTY	8sr6qny5a5zpx	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ALL	112kufssgz0ys	1
17/12/2020 8:36:00	Other	LGWR worker group ordering	EMPTY	EMPTY	EMPTY		5
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	75jpsrqayb64n	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	INDEX	RANGE SCAN	bb46rzh6jfqxa	4
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	0u6hh1zmxzd7p	4
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	bsmtmmh0b0jhc	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	dpnvtdjgpwyv4	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	7s4j24tftsqdm	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6z3kuj36bp4ar	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8hx5p0uxzubnq	1
17/12/2020 8:36:00	Concurrency	cursor: pin S	SELECT	SELECT STATEMENT	EMPTY	bsmtmmh0b0jhc	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	087f47gf690pf	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2s1cthqrcyqm5	3
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7696untsnj32j	2
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bh9db2f3g3ayb	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	33p67qc8u0vm2	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	59c0zgmyvndt3	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	70jm43c40px0s	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	c8nwvsujh52s8	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	6vmju1kc9jdhd	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6kgz2y5pbjdzw	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	9bwrz7f506g49	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	gnxj6wbdgjwus	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	0m0nusa57sftq	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	9nhy67k40bxpp	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1mpsg5kk9kggg	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	1pyvzz71xspk9	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	a1mq1xxq4jqfx	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	fd8syz3wastcv	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	59
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1r9b7fm4a5umw	23
17/12/2020 8:36:00	Application	enq: TX - row lock contention	SELECT	FOR UPDATE	EMPTY	0vst029669k3a	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	2k9r6p6fdq6n4	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	2jfqzrxhrm93b	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	673vhw0ja10vt	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cf6s09j9wh7jm	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6kwaqy1smwdhk	4
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	1tx0s08apznw7	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	4dpyap7tn2mkz	2
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	25nhh6mzaqmzm	7
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SORT	ORDER BY	2k9r6p6fdq6n4	3
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	WINDOW	SORT	6kwaqy1smwdhk	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	fv4x5k3bncdx7	11
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ALL	9ac7scq121506	4
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	b4bd37j1wq53g	3
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	FULL SCAN	fv4x5k3bncdx7	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	3694ar7k3sd88	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	8yftrfjk2x6x7	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	9crakgmnnpj46	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	FIXED TABLE	FULL	ffa60ugr2zyx8	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	g5mczh65uwjjs	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	cs9jt4fxg626f	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	2svy7z7z6vktf	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	9crakgmnnpj46	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	94mvp9u9mzwmc	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY		1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	0c5wd43ctr2d5	2
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	cra2smb36rzg4	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	9zmxg0ga72934	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	63bwbkbp20jpc	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	czkyv5tgayxbs	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1rmkpa642gu15	3
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	49nnxw8f0uxfr	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	6z5z6m9ydtrd4	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	PARTITION HASH	SINGLE	d7mpvb1nr0bmb	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	290a25n19xqbz	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	5t39cam4481ns	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	cdprwm9dxwvcx	356
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	971x545ngs5zu	11
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	372y8ncsjdxcr	17
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	1ghpa1dc731gx	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	9ac7scq121506	54
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	112kufssgz0ys	4
17/12/2020 8:36:00	ONCPU	ONCPU	EMPTY	EMPTY	EMPTY		40
17/12/2020 8:36:00	Concurrency	cursor: pin S	EMPTY	EMPTY	EMPTY		1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	9ac7scq121506	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	fgma2jvbwub8k	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	7sph7ycw3dudf	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	b2chg1asyashv	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fgg0su12atubs	7
17/12/2020 8:36:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	1kk7hst4gwf16	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	9zvc158pftppj	14
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	4uy46gnjc7829	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0rduu09wfqpnx	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	SEQUENCE	EMPTY	5t6jwshgx56hx	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	NESTED LOOPS	EMPTY	6kvc5haumzw1h	1
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	b78s49d5krc79	7
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	9u4sccr0rjn3z	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	fxdy3bvdw7whp	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6kyza6hd7rh6m	1
17/12/2020 8:36:00	Concurrency	cursor: pin S	SELECT	SELECT STATEMENT	EMPTY	a6bvrra2uwwzm	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	g9ugqnrhhpd0b	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	1kc71ckqh7y80	6
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	abb8t7m6x6mb0	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	HASH	GROUP BY	fgg0su12atubs	4
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6083xbqbk3fh6	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	0d6rxvv08v0mg	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fvpyypqv17xqf	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	1pyvzz71xspk9	3
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	g8ncyf5prd97m	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bm9nubgb6mtcr	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	agz48sxhnkr09	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	5hkjx7smwcg50	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	1gg6pjbqcxzz6	1
17/12/2020 8:36:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	7hqytc350m714	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	ccwj7w59a4f78	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0m0nusa57sftq	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	COUNT	STOPKEY	9ac7scq121506	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2f4j1mkmp28ys	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1z0chyxv1z5fj	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	6f48339pzwnn1	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8jcfsp7tk9zrk	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	ar6ssqtaynm4h	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	d9kzg6t4w2zz2	1
17/12/2020 8:36:00	System I/O	db file parallel write	EMPTY	EMPTY	EMPTY		30
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	HASH JOIN	OUTER	fgg0su12atubs	3
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	6nwu46y99cjm2	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	cqrubw5y9w9sn	10
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	fgg0su12atubs	17
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bsmtmmh0b0jhc	4
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	4997t5gs1phhy	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	d44mr6xk59667	5
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6nwu46y99cjm2	6
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	2fs42gqgg7znb	1
17/12/2020 8:36:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	9zvc158pftppj	5
17/12/2020 8:36:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	7dd1yy6c3pqpb	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	5m0ybfzxvqs5k	3
17/12/2020 8:36:00	Commit	log file sync	EMPTY	EMPTY	EMPTY		17
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	7am2yxfdurjh7	2
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	52npjpgjadu5c	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	PARTITION HASH	SINGLE	6nwu46y99cjm2	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	a6dngx8tjubnd	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	9x2bd1ag1ug53	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	b7szd1xxc5agn	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	a6bvrra2uwwzm	1
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	b07gz8ctfabcr	3
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	gh1435xu5hrgu	2
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	94hfk35t6qcdg	2
17/12/2020 8:36:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	6gcku7pm8mncx	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	f0k0maumshf7b	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	0fg9ya7wfpt1h	1
17/12/2020 8:36:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	bcz8vxf4wwpb6	1
17/12/2020 8:36:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	59c0zgmyvndt3	2
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8n63vw6aba8rg	8
17/12/2020 8:36:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	2mu2qtsk5ndw7	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	atbxxwmpkfkhq	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	FIXED TABLE	FULL	fjj5zf1pac4gz	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	9t1x2qx14rh4f	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cd7g9tha7a6qx	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	fwnwyty72dvtd	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	bgz04g6qmwkzm	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	0m0nusa57sftq	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	HASH JOIN	OUTER	62wnnra00vmut	1
17/12/2020 8:36:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	9m30nbgz44mj1	1
